'dept';'siren';'raison_sociale';'nature_juridique';'mode_financ';'nb_membres';'total_pop_tot';'total_pop_mun';'dep_com';'insee';'siren_membre';'nom_membre';'ptot_2021';'pmun_2021'
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83050';218300507;'Draguignan';40015;39106
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83148';218301489;'Vidauban';12317;12176
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83086';218300861;'Le Muy';9530;9281
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83072';218300721;'Lorgues';9289;9001
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83004';218300044;'Les Arcs';7205;7033
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83141';218301414;'Trans-en-Provence';6010;5878
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83058';218300580;'Flayosc';4386;4282
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83121';218301216;'Salernes';3878;3800
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83085';218300853;'La Motte';2884;2833
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83056';218300564;'Figanières';2661;2608
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83028';218300283;'Callas';1973;1934
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83134';218301349;'Taradeau';1835;1802
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83082';218300820;'Montferrat';1560;1538
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83011';218300119;'Bargemon';1370;1349
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83003';218300036;'Ampus';947;923
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83128';218301281;'Sillans-la-Cascade';808;753
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83154';218301547;'Saint-Antonin-du-Var';751;737
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83041';218300416;'Claviers';718;706
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83038';218300382;'Châteaudouble';490;474
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83044';218300440;'Comps-sur-Artuby';351;346
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83109';218301091;'La Roque-Esclapon';259;259
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83010';218300101;'Bargème';224;223
'83';248300493;'CA Dracénie Provence Verdon Agglomération';'CA';'FPU';23;109673;107253;'83';'83013';218300135;'La Bastide';212;211
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83137';218301372;'Toulon';178065;176198
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83126';218301265;'La Seyne-sur-Mer';63654;62888
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83069';218300697;'Hyères';56047;55069
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83129';218301299;'Six-Fours-les-Plages';34215;33665
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83062';218300622;'La Garde';25692;25380
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83144';218301448;'La Valette-du-Var';24054;23795
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83047';218300473;'La Crau';18929;18506
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83090';218300903;'Ollioules';14020;13771
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83098';218300986;'Le Pradet';10412;10265
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83034';218300341;'Carqueiranne';9720;9555
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83153';218301539;'Saint-Mandrier-sur-Mer';6048;5979
'83';248300543;'Métropole Toulon-Provence-Méditerranée';'METRO';'FPU';12;444828;438985;'83';'83103';218301034;'Le Revest-les-Eaux';3972;3914
'83';248300550;'CC Coeur du Var';'CC';'FPU';11;44076;43518;'83';'83073';218300739;'Le Luc';11119;11008
'83';248300550;'CC Coeur du Var';'CC';'FPU';11;44076;43518;'83';'83092';218300929;'Pignans';4440;4395
'83';248300550;'CC Coeur du Var';'CC';'FPU';11;44076;43518;'83';'83100';218301000;'Puget-Ville';4381;4330
'83';248300550;'CC Coeur du Var';'CC';'FPU';11;44076;43518;'83';'83067';218300671;'Gonfaron';4383;4324
'83';248300550;'CC Coeur du Var';'CC';'FPU';11;44076;43518;'83';'83031';218300317;'Le Cannet-des-Maures';4341;4282
'83';248300550;'CC Coeur du Var';'CC';'FPU';11;44076;43518;'83';'83057';218300572;'Flassans-sur-Issole';3614;3548
'83';248300550;'CC Coeur du Var';'CC';'FPU';11;44076;43518;'83';'83033';218300333;'Carnoules';3525;3490
'83';248300550;'CC Coeur du Var';'CC';'FPU';11;44076;43518;'83';'83018';218300184;'Besse-sur-Issole';3079;3035
'83';248300550;'CC Coeur du Var';'CC';'FPU';11;44076;43518;'83';'83136';218301364;'Le Thoronet';2552;2507
'83';248300550;'CC Coeur du Var';'CC';'FPU';11;44076;43518;'83';'83026';218300267;'Cabasse';1996;1961
'83';248300550;'CC Coeur du Var';'CC';'FPU';11;44076;43518;'83';'83075';218300754;'Les Mayons';646;638
'84';200000628;'CC Rhône Lez Provence';'CC';'FPU';5;24316;23896;'84';'84019';218400190;'Bollène';13740;13509
'84';200000628;'CC Rhône Lez Provence';'CC';'FPU';5;24316;23896;'84';'84064';218400646;'Lapalud';3895;3817
'84';200000628;'CC Rhône Lez Provence';'CC';'FPU';5;24316;23896;'84';'84078';218400786;'Mondragon';3817;3754
'84';200000628;'CC Rhône Lez Provence';'CC';'FPU';5;24316;23896;'84';'84083';218400836;'Mornas';2467;2420
'84';200000628;'CC Rhône Lez Provence';'CC';'FPU';5;24316;23896;'84';'84063';218400638;'Lamotte-du-Rhône';397;396
'84';200035723;'CC Ventoux Sud';'CC';'FPU';11;9567;9392;'84';'84082';218400828;'Mormoiron';1913;1864
'84';200035723;'CC Ventoux Sud';'CC';'FPU';11;9567;9392;'84';'84070';218400703;'Malemort-du-Comtat';1850;1827
'84';200035723;'CC Ventoux Sud';'CC';'FPU';11;9567;9392;'84';'84107';218401073;'Saint-Christol';1393;1373
'84';200035723;'CC Ventoux Sud';'CC';'FPU';11;9567;9392;'84';'84123';218401230;'Sault';1396;1373
'84';200035723;'CC Ventoux Sud';'CC';'FPU';11;9567;9392;'84';'84148';218401487;'Villes-sur-Auzon';1316;1282
'84';200035723;'CC Ventoux Sud';'CC';'FPU';11;9567;9392;'84';'84018';218400182;'Blauvac';509;501
'84';200035723;'CC Ventoux Sud';'CC';'FPU';11;9567;9392;'84';'84075';218400752;'Méthamis';447;439
'84';200035723;'CC Ventoux Sud';'CC';'FPU';11;9567;9392;'84';'84079';218400794;'Monieux';294;289
'84';200035723;'CC Ventoux Sud';'CC';'FPU';11;9567;9392;'84';'84005';218400059;'Aurel';201;199
'84';200035723;'CC Ventoux Sud';'CC';'FPU';11;9567;9392;'26';'26135';212601355;'Ferrassières';128;126
'84';200035723;'CC Ventoux Sud';'CC';'FPU';11;9567;9392;'84';'84120';218401206;'Saint-Trinit';120;119
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84035';218400356;'Cavaillon';26611;26198
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84099';218400992;'Robion';4661;4587
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84038';218400380;'Cheval-Blanc';4369;4295
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84065';218400653;'Lauris';3936;3867
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84074';218400745;'Mérindol';2184;2147
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84071';218400711;'Maubec';1981;1933
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84131';218401313;'Taillades';1963;1923
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84025';218400257;'Cabrières-d''Avignon';1870;1833
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84050';218400505;'Gordes';1706;1672
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84062';218400620;'Lagnes';1678;1645
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84086';218400869;'Oppède';1331;1304
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84068';218400687;'Lourmarin';1065;1043
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84095';218400950;'Puyvert';831;817
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84093';218400935;'Puget';805;785
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84140';218401404;'Vaugines';582;563
'84';200040442;'CA Luberon Monts de Vaucluse';'CA';'FPU';16;55844;54879;'84';'84013';218400133;'Beaumettes';271;267
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84003';218400034;'Apt';11232;11011
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84047';218400471;'Gargas';3110;3061
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84118';218401180;'Saint-Saturnin-lès-Apt';2914;2844
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84102';218401024;'Roussillon';1334;1303
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84020';218400208;'Bonnieux';1284;1260
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'04';'04045';210400453;'Céreste';1224;1203
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84051';218400513;'Goult';1124;1097
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84073';218400737;'Ménerbes';1017;1000
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84105';218401057;'Saignon';977;955
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84145';218401453;'Villars';792;778
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84112';218401123;'Saint-Martin-de-Castillon';762;755
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84103';218401032;'Rustrel';695;675
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84144';218401446;'Viens';657;639
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84032';218400323;'Caseneuve';501;493
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84085';218400851;'Murs';420;414
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84058';218400588;'Lacoste';417;410
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84057';218400570;'Joucas';345;340
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84066';218400661;'Lioux';294;290
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84114';218401149;'Saint-Pantaléon';192;189
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84033';218400331;'Castellet-en-Luberon';125;125
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84023';218400232;'Buoux';79;77
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84006';218400067;'Auribeau';74;70
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84048';218400489;'Gignac';70;69
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84128';218401289;'Sivergues';46;45
'84';200040624;'CC Pays d''Apt-Luberon';'CC';'FPU';25;29720;29137;'84';'84060';218400604;'Lagarde-d''Apt';35;34
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'84';'84138';218401388;'Valréas';9655;9426
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'84';'84150';218401503;'Visan';2020;1963
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'84';'84053';218400539;'Grillon';1773;1742
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26348';212603484;'Taulignan';1684;1656
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26146';212601462;'Grignan';1607;1564
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26211';212602114;'Montségur-sur-Lauzon';1357;1330
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26360';212603609;'Valaurie';652;627
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'84';'84097';218400976;'Richerenches';660;578
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26099';212600993;'Colonzelle';561;549
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26070';212600704;'Chamaret';542;531
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26322';212603229;'Saint-Pantaléon-les-Vignes';453;431
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26261';212602619;'Réauville';404;393
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26226';212602262;'Le Pègue';372;366
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26284';212602841;'Roussas';374;366
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26285';212602858;'Rousset-les-Vignes';293;284
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26203';212602031;'Montjoyer';289;283
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26192';212601926;'Montbrison-sur-Lez';288;277
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26073';212600738;'Chantemerle-lès-Grignan';245;242
'84';200040681;'CC Enclave des Papes-Pays de Grignan';'CC';'FPU';19;23424;22800;'26';'26335';212603351;'Salles-sous-Bois';195;192
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84031';218400315;'Carpentras';29564;28798
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84072';218400729;'Mazan';6283;6127
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84122';218401222;'Sarrians';6165;6088
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84004';218400042;'Aubignan';5812;5719
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84030';218400307;'Caromb';3427;3370
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84017';218400174;'Bédoin';3164;3096
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84069';218400695;'Malaucène';2895;2834
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84067';218400679;'Loriol-du-Comtat';2606;2551
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84012';218400125;'Beaumes-de-Venise';2446;2398
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84108';218401081;'Saint-Didier';2047;2006
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84136';218401362;'Vacqueyras';1305;1274
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84143';218401438;'Venasque';1029;1011
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84008';218400083;'Le Barroux';688;638
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84115';218401156;'Saint-Pierre-de-Vassols';529;517
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84046';218400463;'Flassan';488;474
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84041';218400414;'Crillon-le-Brave';492;472
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84049';218400497;'Gigondas';478;467
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84077';218400778;'Modène';464;457
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84101';218401016;'La Roque-sur-Pernes';429;416
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84011';218400117;'Le Beaucet';362;353
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84015';218400158;'Beaumont-du-Ventoux';293;288
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84109';218401099;'Saint-Hippolyte-le-Graveyron';181;172
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84059';218400596;'Lafare';120;119
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84130';218401305;'Suzette';118;115
'84';248400053;'CA Ventoux-Comtat-Venaissin (COVE)';'CA';'FPU';25;71437;69812;'84';'84100';218401008;'La Roque-Alric';52;52
'84';248400160;'CC Aygues-Ouvèze en Provence (CCAOP)';'CC';'FPU';8;20013;19568;'84';'84091';218400919;'Piolenc';5418;5324
'84';248400160;'CC Aygues-Ouvèze en Provence (CCAOP)';'CC';'FPU';8;20013;19568;'84';'84029';218400299;'Camaret-sur-Aigues';4644;4533
'84';248400160;'CC Aygues-Ouvèze en Provence (CCAOP)';'CC';'FPU';8;20013;19568;'84';'84127';218401271;'Sérignan-du-Comtat';2843;2764
'84';248400160;'CC Aygues-Ouvèze en Provence (CCAOP)';'CC';'FPU';8;20013;19568;'84';'84106';218401065;'Sainte-Cécile-les-Vignes';2600;2548
'84';248400160;'CC Aygues-Ouvèze en Provence (CCAOP)';'CC';'FPU';8;20013;19568;'84';'84149';218401495;'Violès';1729;1697
'84';248400160;'CC Aygues-Ouvèze en Provence (CCAOP)';'CC';'FPU';8;20013;19568;'84';'84135';218401354;'Uchaux';1708;1657
'84';248400160;'CC Aygues-Ouvèze en Provence (CCAOP)';'CC';'FPU';8;20013;19568;'84';'84134';218401347;'Travaillan';730;717
'84';248400160;'CC Aygues-Ouvèze en Provence (CCAOP)';'CC';'FPU';8;20013;19568;'84';'84061';218400612;'Lagarde-Paréol';341;328
'84';248400236;'CC du Pays Réuni d''Orange';'CC';'FPU';5;45681;44804;'84';'84087';218400877;'Orange';29587;28922
'84';248400236;'CC du Pays Réuni d''Orange';'CC';'FPU';5;45681;44804;'84';'84039';218400398;'Courthézon';5795;5723
'84';248400236;'CC du Pays Réuni d''Orange';'CC';'FPU';5;45681;44804;'84';'84056';218400562;'Jonquières';5499;5436
'84';248400236;'CC du Pays Réuni d''Orange';'CC';'FPU';5;45681;44804;'84';'84027';218400273;'Caderousse';2708;2661
'84';248400236;'CC du Pays Réuni d''Orange';'CC';'FPU';5;45681;44804;'84';'84037';218400372;'Châteauneuf-du-Pape';2092;2062
'84';248400251;'CA du Grand Avignon (COGA)';'CA';'FPU';16;196599;192785;'84';'84007';218400075;'Avignon';93434;91729
'84';248400251;'CA du Grand Avignon (COGA)';'CA';'FPU';16;196599;192785;'84';'84092';218400927;'Le Pontet';17414;17273
'84';248400251;'CA du Grand Avignon (COGA)';'CA';'FPU';16;196599;192785;'30';'30351';213003510;'Villeneuve-lès-Avignon';12155;11769
'84';248400251;'CA du Grand Avignon (COGA)';'CA';'FPU';16;196599;192785;'84';'84141';218401412;'Vedène';11496;11131
'84';248400251;'CA du Grand Avignon (COGA)';'CA';'FPU';16;196599;192785;'84';'84081';218400810;'Morières-lès-Avignon';8690;8563
'84';248400251;'CA du Grand Avignon (COGA)';'CA';'FPU';16;196599;192785;'84';'84043';218400430;'Entraigues-sur-la-Sorgue';8656;8534
'84';248400251;'CA du Grand Avignon (COGA)';'CA';'FPU';16;196599;192785;'30';'30011';213000110;'Les Angles';8512;8311
